meeting_key,driver_name,practice_best_lap,practice_avg_best_lap,practice_total_laps,practice_best_s1,practice_best_s2,practice_best_s3,practice_avg_i1_speed,practice_avg_i2_speed,practice_avg_st_speed,practice_purple_sectors,practice_green_sectors,practice_soft_laps,practice_medium_laps,practice_hard_laps,quali_best_lap,quali_best_s1,quali_best_s2,quali_best_s3,grid_position,finishing_position,points,practice_total_sectors,practice_vs_quali_improvement,practice_total_tire_laps
1240,ZHO,87.813,92.72933333333333,66,28.081,35.696,24.026,271.0313725490196,230.504873294347,279.05713937621834,1,454,20.0,15.0,13.0,87.867,28.252,35.502,24.007,14.0,18.0,0.0,87.803,-0.054000000000002046,48.0
1241,ALB,76.661,78.323,60,27.891,27.057,21.713,243.04436274509803,217.79172113289758,283.81538461538463,8,198,42.0,30.0,0.0,76.429,27.791,27.077,21.561,13.0,14.0,0.0,76.661,0.23199999999999932,72.0
1241,ALO,77.001,78.402,68,27.766,27.255,21.794,241.10065359477122,212.43703703703704,261.52599296128705,21,225,29.0,36.0,15.0,76.043,27.486,26.933,21.476,7.0,11.0,0.0,76.815,0.9579999999999984,80.0
1241,BOT,76.804,78.39800000000001,73,27.826,27.301,21.677,233.33845029239765,208.90285714285713,263.06115288220553,19,247,51.0,33.0,0.0,76.384,27.708,27.176,21.5,12.0,16.0,0.0,76.804,0.4200000000000017,84.0
1241,HAM,76.786,78.14533333333334,63,27.952,26.875,21.889,225.44060448408274,206.21759259259258,276.287037037037,19,176,38.0,36.0,0.0,75.854,27.572,26.754,21.431,5.0,3.0,15.0,76.716,0.9320000000000022,74.0
1241,HUL,76.696,77.7435,40,27.677,27.252,21.767,236.41666666666663,219.88611111111112,275.875816993464,26,118,28.0,21.0,0.0,76.317,27.588,27.092,21.637,11.0,13.0,0.0,76.696,0.3790000000000049,49.0
1241,LEC,76.803,78.36666666666666,54,27.86,27.123,21.82,220.3719806763285,206.86642512077296,279.97222222222223,19,221,28.0,9.0,27.0,75.891,27.644,26.742,21.446,6.0,4.0,12.0,76.803,0.9119999999999919,64.0
1241,MAG,77.507,78.70566666666667,68,27.729,27.589,22.086,231.31986531986533,198.6681818181818,278.28019692725576,18,183,37.0,43.0,0.0,76.548,27.663,27.292,21.593,15.0,15.0,0.0,77.404,0.9590000000000032,80.0
1241,NOR,76.098,77.699,67,27.702,26.754,21.615,242.84697855750485,221.4078947368421,281.7841073271414,51,193,35.0,25.0,22.0,75.227,27.606,26.382,21.239,1.0,2.0,18.0,76.071,0.8709999999999951,82.0
1241,OCO,77.575,78.784,67,27.778,27.517,22.008,222.44603174603174,205.69031273836765,271.6782990083905,4,266,38.0,38.0,0.0,78.049,28.484,27.536,22.029,19.0,18.0,0.0,77.303,-0.47400000000000375,76.0
1241,PER,76.954,78.21633333333334,70,27.791,27.256,21.907,235.22916666666666,206.8359778121775,275.99583333333334,57,194,42.0,21.0,21.0,77.886,28.236,27.665,21.865,16.0,7.0,6.0,76.954,-0.9320000000000022,84.0
1241,PIA,76.142,78.003,64,27.803,26.798,21.541,237.39623015873016,218.30199275362318,278.38888888888886,18,230,27.0,26.0,23.0,75.249,27.553,26.472,21.224,2.0,1.0,25.0,76.142,0.8930000000000007,76.0
1241,RIC,76.652,78.20033333333333,62,27.803,27.151,21.698,235.48538011695902,212.27209595959593,269.69814814814816,3,200,32.0,42.0,0.0,76.202,27.714,26.877,21.521,9.0,12.0,0.0,76.652,0.45000000000000284,74.0
1241,RUS,76.564,77.99833333333333,63,27.897,26.952,21.65,242.8759259259259,215.0496212121212,268.8111111111111,37,156,27.0,48.0,0.0,77.968,28.183,27.659,21.681,17.0,8.0,5.0,76.499,-1.4040000000000106,75.0
1241,SAI,76.639,77.84566666666666,66,27.752,27.128,21.759,243.31213924963924,215.97368421052633,262.61904761904765,9,231,41.0,22.0,14.0,75.696,27.465,26.832,21.36,4.0,6.0,8.0,76.639,0.9429999999999978,77.0
1241,SAR,77.168,78.55466666666668,62,27.953,27.244,21.971,236.85555555555553,213.73627450980393,283.1386243386243,5,216,43.0,31.0,0.0,76.543,27.857,27.055,21.631,14.0,17.0,0.0,77.168,0.625,74.0
1241,STR,77.085,78.50966666666666,72,27.758,27.139,22.102,220.7337962962963,207.56746031746033,285.7851851851852,9,252,37.0,28.0,18.0,76.075,27.598,26.955,21.4,8.0,10.0,1.0,76.999,1.009999999999991,83.0
1241,TSU,76.744,78.53666666666668,55,27.79,27.2,21.754,219.4074074074074,203.69814814814814,265.1832358674464,9,198,42.0,27.0,0.0,76.121,27.613,26.95,21.387,10.0,9.0,2.0,76.744,0.6230000000000047,69.0
1241,VER,76.379,77.79966666666667,67,27.73,27.017,21.632,228.31107549857552,214.6130536130536,271.971916971917,67,179,38.0,19.0,23.0,75.273,27.461,26.524,21.288,3.0,5.0,10.0,76.379,1.1060000000000088,80.0
1241,ZHO,77.291,78.846,64,27.857,27.486,21.948,235.67592592592595,207.6296296296296,273.16898148148147,10,215,38.0,39.0,0.0,78.037,28.456,27.538,21.936,18.0,19.0,0.0,77.291,-0.7460000000000093,77.0
1243,ALB,71.55,76.23866666666667,52,24.523,25.444,21.555,248.92777777777778,250.97857142857143,269.7851851851852,14,292,20.0,0.0,26.0,70.653,24.158,25.18,21.285,19.0,14.0,0.0,71.52199999999999,0.8969999999999914,46.0
1243,ALO,71.357,75.76166666666667,51,24.504,25.252,21.527,254.94871794871793,242.48504273504273,255.71388888888887,18,339,29.0,14.0,0.0,70.633,24.25,25.123,21.195,7.0,10.0,1.0,71.283,0.7240000000000038,43.0
1243,BOT,72.206,76.6805,39,24.874,25.562,21.685,267.9807692307692,250.78571428571428,269.125,3,198,23.0,12.0,0.0,72.168,24.63,25.672,21.743,16.0,19.0,0.0,72.121,0.0379999999999967,35.0
1243,GAS,71.644,77.997,46,24.544,25.398,21.702,261.9384615384615,239.53333333333333,263.74567901234565,39,218,11.0,0.0,27.0,70.815,24.143,25.054,21.38,9.0,9.0,2.0,71.644,0.8290000000000077,38.0
1243,HAM,70.813,75.97233333333334,46,24.259,25.038,21.516,255.11060606060607,245.46113306982875,258.0335968379447,17,230,17.0,28.0,0.0,70.948,24.208,25.23,21.429,14.0,8.0,4.0,70.81299999999999,-0.1349999999999909,45.0
1243,HUL,73.296,76.40433333333334,33,25.214,25.969,21.874,248.63369963369962,240.84615384615384,254.92948717948718,27,260,8.0,11.0,0.0,71.215,24.498,25.263,21.402,12.0,11.0,0.0,73.057,2.081000000000003,19.0
1243,LEC,71.443,76.63566666666667,50,24.519,25.424,21.5,251.3527777777778,248.87901234567903,264.12666666666667,60,230,6.0,38.0,0.0,70.582,24.16,25.201,21.16,6.0,3.0,15.0,71.443,0.8610000000000042,44.0
1243,MAG,71.43,75.159,57,24.448,25.338,21.534,252.8247863247863,243.20000000000002,263.3904761904762,43,331,33.0,0.0,10.0,71.295,24.318,25.54,21.374,20.0,18.0,0.0,71.32,0.13500000000000512,43.0
1243,NOR,70.961,74.89,57,24.313,25.168,21.48,256.3345410628019,246.92219274977893,262.8489010989011,56,270,27.0,22.0,0.0,69.673,23.824,24.819,21.03,1.0,1.0,26.0,70.961,1.2879999999999967,49.0
1243,OCO,72.061,76.5,52,24.782,25.533,21.746,260.0185185185185,246.4008547008547,254.34981684981685,4,328,32.0,10.0,0.0,71.995,24.526,25.548,21.642,15.0,15.0,0.0,72.06099999999999,0.0660000000000025,42.0
1243,PER,71.581,72.93,43,24.426,25.382,21.773,249.8207070707071,231.00666666666666,245.13888888888883,14,202,14.0,26.0,0.0,70.416,24.065,25.042,21.309,5.0,6.0,8.0,71.581,1.1650000000000063,40.0
1243,PIA,70.763,75.281,57,24.396,25.037,21.33,253.03888888888886,242.8560606060606,268.45061728395063,86,259,30.0,18.0,0.0,70.172,24.017,24.882,21.172,3.0,4.0,12.0,70.763,0.5910000000000082,48.0
1243,RIC,71.63,77.76466666666666,53,24.765,25.276,21.589,248.08024691358023,241.11507936507937,259.00333333333333,2,288,30.0,11.0,0.0,71.943,24.704,25.532,21.707,13.0,12.0,0.0,71.63,-0.3130000000000024,41.0
1243,RUS,70.702,75.934,54,24.331,24.945,21.426,255.61111111111111,244.20436507936506,263.68809523809523,89,245,32.0,13.0,0.0,70.244,24.044,24.984,21.162,4.0,7.0,6.0,70.702,0.4579999999999984,45.0
1243,SAI,73.074,76.257,28,24.9,25.783,21.848,251.9393939393939,248.0060606060606,254.1181818181818,14,291,0.0,17.0,0.0,70.914,24.349,25.341,21.224,10.0,5.0,10.0,72.531,2.1599999999999966,17.0
1243,STR,71.576,75.88933333333334,52,24.486,25.396,21.694,245.41414141414143,232.23989898989896,261.85227272727275,18,308,29.0,14.0,0.0,70.661,23.951,25.128,21.45,8.0,13.0,0.0,71.57600000000001,0.914999999999992,43.0
1243,TSU,71.374,72.896,48,24.546,25.268,21.56,234.23846153846154,226.575,253.67179487179487,3,259,14.0,0.0,26.0,70.955,24.246,25.241,21.468,11.0,17.0,0.0,71.374,0.41899999999999693,40.0
1243,VER,70.986,75.95633333333333,49,24.47,25.142,21.374,262.8333333333333,246.3668831168831,261.6638608305275,66,166,26.0,20.0,0.0,70.029,24.073,24.731,21.126,2.0,2.0,18.0,70.98599999999999,0.9570000000000078,46.0
1243,ZHO,71.934,76.37966666666667,53,24.64,25.469,21.825,257.6655844155844,244.22619047619048,248.0072951739618,3,320,18.0,26.0,0.0,73.261,25.036,25.863,21.921,17.0,20.0,0.0,71.934,-1.3269999999999982,44.0
1244,ALB,80.596,81.46933333333334,64,26.478,27.118,26.965,275.6904761904762,281.7494569757728,293.6932330827068,13,221,34.0,41.0,0.0,80.299,26.395,27.071,26.769,9.0,9.0,2.0,80.561,0.29699999999999704,75.0
1244,ALO,80.968,81.533,64,26.669,27.166,27.093,277.68304843304844,281.6288798920378,279.1210826210826,19,292,40.0,35.0,5.0,80.421,26.424,27.131,26.827,11.0,11.0,0.0,80.928,0.546999999999997,80.0
1244,BOT,81.357,81.64833333333333,66,26.573,27.554,27.091,282.78237259816206,278.98333333333335,287.3730158730159,42,205,46.0,29.0,4.0,81.101,26.572,27.446,26.949,19.0,16.0,0.0,81.21799999999999,0.2560000000000002,79.0
1244,COL,80.905,81.85633333333334,60,26.613,27.35,26.942,267.28823529411767,269.1199074074074,292.7986928104575,9,243,47.0,26.0,0.0,81.061,26.613,27.42,27.028,18.0,12.0,0.0,80.905,-0.1560000000000059,73.0
1244,GAS,81.155,81.91233333333334,65,26.69,27.387,27.044,252.46759259259258,268.44962590299275,292.61151960784315,24,246,39.0,35.0,0.0,80.738,26.473,27.263,26.911,14.0,15.0,0.0,81.121,0.4170000000000016,74.0
1244,HAM,80.117,81.02300000000001,68,26.484,26.956,26.677,261.6979082321188,266.1704260651629,285.75071225071224,46,207,45.0,35.0,0.0,79.513,26.381,26.672,26.379,6.0,5.0,10.0,80.11699999999999,0.6039999999999992,80.0
1244,HUL,80.943,81.74666666666667,66,26.44,27.216,26.95,280.49116809116805,282.16137566137564,289.3263305322129,13,236,45.0,33.0,0.0,80.339,26.341,27.074,26.763,10.0,17.0,0.0,80.60600000000001,0.6039999999999992,78.0
1244,LEC,80.226,81.00733333333334,71,26.487,26.989,26.625,265.541179337232,268.3859126984127,284.0082671957672,23,295,41.0,43.0,0.0,79.461,26.373,26.732,26.356,4.0,1.0,25.0,80.101,0.7650000000000006,84.0
1244,MAG,81.208,81.75966666666666,54,26.482,27.292,27.218,276.9907407407407,267.2804232804233,289.65277777777777,27,229,38.0,25.0,0.0,80.698,26.466,27.107,26.869,13.0,10.0,1.0,80.992,0.5100000000000051,63.0
1244,NOR,80.262,80.97333333333334,64,26.561,26.89,26.791,277.56447368421055,280.5649122807018,296.1664160401003,44,208,40.0,35.0,0.0,79.327,26.395,26.579,26.253,1.0,3.0,16.0,80.242,0.9350000000000023,75.0
1244,OCO,81.258,82.00166666666667,62,26.62,27.443,27.09,270.6771241830065,274.93061840120663,277.2551282051282,17,288,45.0,31.0,0.0,80.764,26.436,27.264,26.912,15.0,14.0,0.0,81.153,0.4939999999999998,76.0
1244,PER,81.287,81.75866666666667,58,26.802,27.431,27.019,274.27470786294316,272.98517684585795,290.10889597731705,14,211,34.0,31.0,0.0,80.062,26.488,27.034,26.532,8.0,8.0,4.0,81.25200000000001,1.2250000000000085,65.0
1244,PIA,80.252,81.103,62,26.448,27.022,26.609,286.1644257703081,284.0716202270382,294.48823529411766,30,240,36.0,39.0,0.0,79.436,26.399,26.643,26.386,2.0,2.0,18.0,80.07900000000001,0.8159999999999883,75.0
1244,RIC,81.077,81.66066666666667,62,26.668,27.283,26.979,274.81570512820514,293.68320707070706,305.66856060606057,15,211,51.0,25.0,2.0,80.479,26.363,27.141,26.954,12.0,13.0,0.0,80.93,0.597999999999999,78.0
1244,RUS,80.21,80.648,44,26.46,26.985,26.657,281.88914027149326,291.49652777777777,303.46241830065355,19,225,14.0,37.0,0.0,79.44,26.296,26.836,26.3,3.0,7.0,6.0,80.102,0.769999999999996,51.0
1244,SAI,80.463,81.14333333333333,71,26.45,27.033,26.667,278.26441102756894,264.015873015873,278.4374686716792,35,277,44.0,41.0,0.0,79.467,26.223,26.823,26.421,5.0,4.0,12.0,80.15,0.9959999999999951,85.0
1244,STR,81.157,81.79466666666667,71,26.567,27.248,27.186,256.612324929972,279.2354497354498,262.40132275132277,9,299,49.0,32.0,5.0,81.013,26.575,27.18,27.185,17.0,19.0,0.0,81.001,0.14399999999999125,86.0
1244,VER,80.368,81.218,67,26.555,27.067,26.599,263.9798761609907,273.37402159244266,277.6324143692564,24,226,36.0,41.0,0.0,79.662,26.389,26.656,26.579,7.0,6.0,8.0,80.221,0.7059999999999889,77.0
1244,ZHO,82.035,82.37066666666666,67,26.815,27.713,27.453,266.8550420168067,283.0337301587302,272.6003787878788,9,266,36.0,42.0,2.0,81.445,26.5,27.485,27.052,20.0,18.0,0.0,81.98100000000001,0.5900000000000034,80.0
1245,ALB,103.194,105.29533333333332,56,36.485,41.711,24.768,170.73862433862436,188.33862433862433,301.5026455026455,14,292,35.0,31.0,0.0,102.84,36.338,41.353,24.831,9.0,7.0,6.0,102.964,0.3539999999999992,66.0
1245,ALO,103.474,104.86966666666667,59,36.715,42.082,24.668,173.82996632996637,176.26625226625228,304.3120953120953,44,318,26.0,39.0,4.0,102.369,36.064,41.611,24.524,7.0,6.0,8.0,103.465,1.105000000000004,69.0
1245,BEA,104.547,105.75999999999999,49,36.957,42.312,25.128,176.5997023809524,190.3095238095238,298.92559523809524,7,235,13.0,41.0,0.0,102.968,36.032,41.689,24.978,10.0,10.0,1.0,104.397,1.5789999999999935,54.0
1245,BOT,104.187,105.53733333333332,60,36.717,42.453,25.017,179.03223443223445,175.46825396825398,299.0833333333333,20,352,33.0,34.0,4.0,103.618,36.474,42.32,24.824,16.0,16.0,0.0,104.187,0.5690000000000026,71.0
1245,COL,103.238,105.29599999999999,50,36.761,41.707,24.77,185.4,195.5457671957672,303.72857142857146,11,293,27.0,30.0,0.0,102.473,36.158,41.403,24.766,8.0,8.0,4.0,103.238,0.7650000000000006,57.0
1245,GAS,103.876,105.99300000000001,58,36.759,42.126,24.991,176.77262824321647,185.62785087719297,294.6216374269006,11,330,25.0,29.0,12.0,103.088,36.266,41.823,24.89,18.0,12.0,0.0,103.87599999999999,0.7880000000000109,66.0
1245,HAM,103.301,104.23666666666666,54,36.476,41.824,24.828,167.97114845938376,178.08295625942685,298.23697478991596,50,289,36.0,11.0,16.0,102.289,36.174,41.407,24.651,19.0,9.0,2.0,103.128,1.0120000000000005,63.0
1245,HUL,104.164,105.258,57,36.629,42.286,24.925,175.5190476190476,178.4259259259259,297.9047619047619,8,264,27.0,37.0,0.0,103.101,36.337,41.822,24.849,12.0,11.0,0.0,103.83999999999999,1.0630000000000024,64.0
1245,LEC,102.527,104.20633333333335,48,36.183,41.581,24.747,179.0449074074074,187.7646103896104,300.5601190476191,53,285,27.0,29.0,0.0,101.365,35.702,40.813,24.825,1.0,2.0,18.0,102.51100000000001,1.1620000000000061,56.0
1245,NOR,102.737,104.64,58,36.405,41.487,24.845,181.4722222222222,191.00238095238095,296.80873015873016,27,306,35.0,34.0,0.0,103.609,36.397,41.568,24.803,15.0,4.0,13.0,102.737,-0.8719999999999999,69.0
1245,OCO,105.81,137.9545,28,37.633,42.802,25.224,171.47619047619048,129.73015873015873,198.3095238095238,2,211,10.0,17.0,4.0,104.504,36.916,42.214,25.174,20.0,15.0,0.0,105.659,1.3059999999999974,31.0
1245,PER,103.024,104.14533333333333,56,36.451,41.548,24.972,171.69095816464235,188.57960372960372,290.4111111111111,45,290,35.0,28.0,0.0,101.813,35.649,41.043,24.966,4.0,17.0,0.0,102.971,1.2109999999999985,63.0
1245,PIA,102.749,104.33800000000001,57,36.289,41.513,24.825,176.14985754985756,191.89285714285714,293.3320707070707,65,268,35.0,33.0,0.0,101.686,35.782,40.972,24.803,2.0,1.0,25.0,102.627,1.0629999999999882,68.0
1245,RIC,103.87,105.20433333333334,67,36.785,42.292,24.793,177.50445632798574,186.3617424242424,297.07575757575756,17,345,29.0,45.0,4.0,103.547,36.854,41.617,24.961,14.0,13.0,0.0,103.87,0.3230000000000075,78.0
1245,RUS,102.514,104.522,49,36.384,41.503,24.627,176.99673659673658,193.12587412587413,306.68298368298366,22,356,29.0,13.0,13.0,101.874,36.045,41.052,24.602,5.0,3.0,15.0,102.514,0.6400000000000006,55.0
1245,SAI,102.968,104.36366666666667,63,36.394,41.604,24.819,174.64836601307192,175.381240981241,292.5822510822511,22,358,35.0,37.0,0.0,101.805,35.716,41.138,24.908,3.0,18.0,0.0,102.817,1.1629999999999967,72.0
1245,STR,103.571,104.94933333333334,58,36.716,42.091,24.708,166.48015873015873,174.40295815295815,305.1198412698413,65,314,30.0,32.0,4.0,103.37,36.487,41.892,24.899,13.0,19.0,0.0,103.515,0.2009999999999934,66.0
1245,VER,102.862,104.14566666666667,61,36.312,41.441,25.08,177.7692307692308,196.24079254079254,286.6341491841492,66,308,36.0,35.0,0.0,102.023,35.897,41.014,24.781,6.0,5.0,10.0,102.833,0.8389999999999986,71.0
1245,ZHO,104.869,106.62266666666666,64,37.065,42.764,25.04,163.57264957264957,171.8114108114108,295.8820346320346,5,445,42.0,30.0,4.0,104.246,36.851,42.428,24.967,17.0,14.0,0.0,104.869,0.6230000000000047,76.0
1246,ALO,91.082,91.81400000000001,74,26.906,38.485,25.664,266.65537730243614,244.2807615799943,251.4804390655784,34,413,37.0,25.0,22.0,90.214,26.647,38.13,25.437,7.0,8.0,4.0,91.05499999999999,0.867999999999995,84.0
1246,BOT,92.098,92.78966666666668,68,27.269,38.824,26.005,250.34126984126985,233.62373737373738,251.63181818181818,27,300,37.0,20.0,20.0,91.572,27.189,38.4,25.963,19.0,16.0,0.0,92.09799999999998,0.5259999999999962,77.0
1246,COL,90.989,91.88799999999999,66,26.946,38.133,25.666,262.59210526315786,247.07070707070704,263.54603174603176,29,279,36.0,20.0,20.0,90.481,26.841,37.939,25.656,12.0,11.0,0.0,90.745,0.5080000000000098,76.0
1246,GAS,91.367,92.09433333333334,76,27.213,38.454,25.606,244.65458089668618,231.73623188405796,268.02,23,356,32.0,37.0,12.0,91.312,27.088,38.568,25.648,18.0,17.0,0.0,91.273,0.05500000000000682,81.0
1246,HAM,90.864,91.75066666666667,67,26.992,38.258,25.517,245.6204678362573,224.71190476190475,260.38148148148144,40,281,19.0,36.0,20.0,89.841,26.556,37.797,25.228,3.0,6.0,8.0,90.767,1.0230000000000103,75.0
1246,HUL,91.187,92.217,64,27.047,38.428,25.651,264.0283094098884,230.62599681020734,263.3871657754011,17,293,24.0,29.0,20.0,90.115,26.728,37.939,25.3,6.0,9.0,2.0,91.12599999999999,1.0720000000000027,73.0
1246,LEC,90.559,91.03566666666666,74,26.891,38.031,25.593,246.92822636300897,218.67300724637684,255.79419191919192,66,317,27.0,38.0,19.0,89.747,26.533,37.759,25.419,9.0,5.0,10.0,90.515,0.8119999999999976,84.0
1246,MAG,91.265,92.145,61,27.084,38.405,25.764,254.0074074074074,229.13140096618358,263.68591800356506,16,276,36.0,16.0,16.0,90.653,26.864,38.268,25.496,14.0,19.0,0.0,91.253,0.6119999999999948,68.0
1246,NOR,89.646,90.73733333333332,68,26.608,37.717,25.321,251.9488304093567,223.6583694083694,263.94327485380114,92,232,35.0,31.0,12.0,89.525,26.493,37.63,25.296,1.0,1.0,25.0,89.646,0.12099999999999511,78.0
1246,OCO,91.559,92.09766666666667,74,27.152,38.643,25.764,245.6356676003735,228.9336928104575,253.80980392156866,6,396,31.0,26.0,22.0,90.769,26.993,38.296,25.48,15.0,13.0,0.0,91.559,0.789999999999992,79.0
1246,PER,91.44,91.935,62,27.095,38.334,25.831,254.48830409356728,235.44327485380117,258.3703703703704,24,298,30.0,19.0,21.0,90.579,26.822,38.143,25.489,13.0,10.0,1.0,91.26,0.8610000000000042,70.0
1246,PIA,90.431,91.42466666666667,68,26.81,38.202,25.419,258.0388888888889,226.25,267.7880952380952,27,321,36.0,35.0,8.0,89.64,26.603,37.652,25.284,5.0,3.0,15.0,90.431,0.7909999999999968,79.0
1246,RIC,91.478,91.80466666666666,64,27.055,38.396,25.766,239.10667293233084,238.05401290951167,251.44146825396822,25,315,27.0,33.0,11.0,91.085,27.079,38.308,25.698,16.0,18.0,0.0,91.21699999999998,0.3930000000000007,71.0
1246,RUS,90.125,91.649,69,26.738,37.92,25.467,255.05555555555557,224.3257575757576,264.56374269005846,50,296,19.0,35.0,23.0,89.867,26.667,37.913,25.227,4.0,4.0,12.0,90.125,0.25799999999999557,77.0
1246,SAI,90.807,91.37166666666667,74,26.939,38.28,25.588,252.26776695526692,227.83399209486166,251.5775613275613,51,340,26.0,37.0,21.0,90.108,26.75,37.866,25.492,10.0,7.0,6.0,90.80699999999999,0.6989999999999981,84.0
1246,STR,91.719,92.15133333333334,70,27.091,38.637,25.948,242.97093744462165,225.72381711855394,253.94444444444443,38,365,30.0,36.0,12.0,91.094,26.873,38.53,25.691,17.0,14.0,0.0,91.67600000000002,0.625,78.0
1246,TSU,91.114,91.61500000000001,70,27.061,38.266,25.769,248.26270396270397,230.3933556298774,250.08557625948933,29,300,20.0,32.0,23.0,90.289,26.769,37.897,25.536,8.0,12.0,0.0,91.096,0.8250000000000028,75.0
1246,VER,90.54,91.55266666666667,62,26.917,38.066,25.515,249.7037037037037,228.48888888888885,252.4537037037037,47,276,25.0,27.0,18.0,89.68,26.56,37.663,25.361,2.0,2.0,18.0,90.498,0.8599999999999994,70.0
1246,ZHO,92.359,92.86533333333334,69,27.308,38.869,26.182,246.3166666666667,228.37728937728937,259.46282051282054,12,351,41.0,20.0,19.0,92.054,27.236,38.783,26.035,20.0,15.0,0.0,92.359,0.3049999999999926,80.0
1247,ALB,94.618,94.618,26,25.534,37.855,31.229,189.1904761904762,147.95238095238096,300.3333333333333,4,107,6.0,0.0,24.0,94.051,25.249,37.72,30.998,14.0,16.0,0.0,94.618,0.5669999999999931,30.0
1247,ALO,94.112,94.112,24,25.577,37.556,30.979,194.3333333333333,166.33333333333334,278.27777777777777,1,125,4.0,0.0,25.0,93.309,25.261,37.286,30.683,7.0,13.0,0.0,94.112,0.8029999999999973,29.0
1247,BOT,95.041,95.041,26,25.701,37.927,31.413,199.8636363636364,164.3181818181818,279.5,11,93,6.0,23.0,0.0,94.152,25.454,37.564,31.058,16.0,17.0,0.0,95.041,0.8889999999999958,29.0
1247,COL,95.248,95.248,27,25.763,37.803,31.356,198.27272727272728,169.04545454545453,290.04545454545456,1,127,6.0,0.0,25.0,93.952,25.373,37.591,30.888,15.0,10.0,1.0,94.922,1.2960000000000065,31.0
1247,GAS,94.375,94.375,24,25.568,37.709,31.098,181.2,150.57142857142858,272.1904761904762,3,123,8.0,0.0,18.0,93.018,25.065,37.217,30.531,6.0,12.0,0.0,94.375,1.3569999999999993,26.0
1247,HUL,94.364,94.364,24,25.774,37.729,30.861,197.23809523809524,156.66666666666666,256.0,8,105,6.0,0.0,20.0,93.183,25.321,37.215,30.484,11.0,8.0,4.0,94.364,1.1809999999999974,26.0
1247,LAW,94.443,94.443,28,25.577,37.557,31.147,191.3809523809524,158.375,275.5416666666667,7,123,9.0,0.0,22.0,93.339,25.231,37.333,30.775,19.0,9.0,2.0,94.281,1.1039999999999992,31.0
1247,LEC,93.623,93.623,27,25.267,37.482,30.728,205.0,159.45833333333334,251.8333333333333,33,101,8.0,0.0,21.0,92.74,25.095,37.055,30.463,4.0,1.0,25.0,93.477,0.8830000000000098,29.0
1247,MAG,94.096,94.096,24,25.34,37.792,30.964,187.23809523809524,152.14285714285714,242.04761904761904,3,112,6.0,0.0,20.0,93.398,25.177,37.229,30.575,8.0,11.0,0.0,94.096,0.6980000000000075,26.0
1247,NOR,93.868,93.868,25,25.579,37.508,30.781,198.42857142857144,164.0952380952381,274.8095238095238,12,108,5.0,0.0,22.0,92.33,24.992,36.887,30.451,1.0,4.0,12.0,93.868,1.5379999999999967,27.0
1247,OCO,94.806,94.806,24,25.745,37.873,30.991,191.1428571428572,161.28571428571428,272.0,4,118,8.0,0.0,18.0,93.597,25.39,37.281,30.777,12.0,18.0,0.0,94.609,1.2090000000000032,26.0
1247,PER,94.638,94.638,24,25.472,37.897,31.183,181.57894736842104,151.05,269.05,3,108,17.0,0.0,10.0,93.02,25.071,37.135,30.757,9.0,7.0,6.0,94.55199999999999,1.6180000000000092,27.0
1247,PIA,93.908,93.908,26,25.579,37.466,30.863,199.04761904761904,165.3181818181818,277.40909090909093,7,113,5.0,0.0,24.0,92.95,25.25,37.048,30.606,5.0,5.0,10.0,93.908,0.9579999999999984,29.0
1247,RUS,94.093,94.093,27,25.399,37.617,30.98,191.4782608695652,159.95833333333334,273.2083333333333,22,92,7.0,0.0,22.0,92.845,25.078,37.028,30.486,20.0,6.0,8.0,93.996,1.2480000000000047,29.0
1247,SAI,93.602,93.602,25,25.34,37.479,30.783,196.7142857142857,162.85714285714286,260.4761904761905,20,114,9.0,0.0,19.0,92.652,24.971,36.984,30.501,3.0,2.0,18.0,93.602,0.9500000000000028,28.0
1247,STR,94.619,94.619,24,25.567,37.922,31.034,179.3,148.6,250.4,5,114,7.0,0.0,20.0,93.759,25.387,37.296,31.009,13.0,15.0,0.0,94.523,0.8599999999999994,27.0
1247,TSU,94.313,94.313,20,25.52,37.671,31.122,195.26666666666668,153.6875,288.0625,2,95,3.0,0.0,20.0,93.506,25.155,37.446,30.891,10.0,14.0,0.0,94.313,0.8070000000000022,23.0
1247,VER,93.855,93.855,23,25.258,37.561,30.833,188.4736842105264,160.0,260.8,18,81,17.0,0.0,8.0,92.361,24.82,36.986,30.507,2.0,3.0,15.0,93.652,1.4939999999999998,25.0
1247,ZHO,97.219,97.219,15,26.516,38.902,31.801,194.16666666666663,161.83333333333334,275.0,0,73,17.0,0.0,0.0,94.228,25.531,37.663,31.034,18.0,19.0,0.0,97.21900000000001,2.9909999999999997,17.0
1248,BOT,77.639,78.346,81,27.504,30.026,20.109,269.3286408580526,264.2955182072829,303.4589687726943,22,280,22.0,15.0,23.0,77.393,27.562,29.705,19.885,15.0,14.0,0.0,77.63900000000001,0.2459999999999951,60.0
1248,COL,77.712,78.57633333333332,69,27.668,29.956,20.087,272.14239316239315,255.1711915535445,294.88723776223776,0,261,15.0,14.0,16.0,77.558,27.769,29.832,19.936,16.0,12.0,0.0,77.711,0.15399999999999636,45.0
1248,GAS,78.454,78.91199999999999,70,27.665,30.153,20.125,254.7922619047619,261.6602564102564,300.8400974025974,9,263,16.0,15.0,17.0,76.892,27.418,29.585,19.847,8.0,10.0,1.0,77.943,1.5619999999999976,48.0
